product_id,variant_group_id,skuid,product_name,brand,category_l1,gender,category_l2,category_l3,category_l4,fit,fabric,color,pattern,size,selling_price,price_bucket,discount_percent,ratings,stock_status,searchable_text,synonyms,product_url,product_description,image_urls,total_reviews,product_series,care_instructions,designer,package_description,subtitle,author_name,author_about,publisher_date,language,dimensions,store,display_title,created_at
ELEC012,MOUSE001,SKU_ELEC_MOUSE_112,Wireless Optical Mouse,HP,electronics,UNISEX,COMPUTER_ACCESSORIES,MOUSE,WIRELESS,NULL,Plastic,Grey,Solid,Standard,899,0-1000,10,4.2,IN_STOCK,wireless optical mouse hp,computer wireless mouse,https://www.amazon.in/s?k=Wireless+Optical+Mouse,Smooth wireless optical mouse for computers,https://example.com/img/mouse.jpg,210,Office Series,Keep dry,HP,1 Mouse Box,Wireless mouse,NULL,NULL,12/2/2024,English,10x6x4 cm,Online Store,HP Wireless Mouse,3/16/2026
ELEC013,MONITOR001,SKU_ELEC_MONITOR_113,27 Inch 4K Monitor,Dell,electronics,UNISEX,COMPUTERS,MONITOR,DISPLAY,NULL,Plastic,Black,Solid,27inch,38999,30000-40000,15,4.6,IN_STOCK,dell 27 inch 4k monitor display,computer display monitor,https://www.amazon.in/s?k=27+Inch+4K+Monitor,Ultra HD 4K monitor for professional work,https://example.com/img/monitor.jpg,180,UltraSharp Series,Clean screen gently,Dell,1 Monitor Box,4K computer monitor,NULL,NULL,2/13/2024,English,60x40x8 cm,Online Store,Dell 27 Inch 4K Monitor,3/16/2026
ELEC014,PRINTER001,SKU_ELEC_PRINTER_114,All-in-One Inkjet Printer,Epson,electronics,UNISEX,OFFICE_EQUIPMENT,PRINTER,INKJET,NULL,Plastic,White,Solid,Standard,12999,10000-20000,12,4.4,IN_STOCK,epson inkjet printer all in one,printer scanner copier,https://www.amazon.in/s?k=All-in-One+Inkjet+Printer,All in one printer for home and office printing,https://example.com/img/printer.jpg,240,Print Series,Keep dust free,Epson,1 Printer Box,Inkjet printer,NULL,NULL,2/14/2024,English,45x30x15 cm,Online Store,Epson Inkjet Printer,3/16/2026
ELEC015,HARD001,SKU_ELEC_HARDDRIVE_115,1TB External Hard Drive,Seagate,electronics,UNISEX,STORAGE,HARD_DRIVE,EXTERNAL,NULL,Metal,Black,Solid,1TB,4999,4000-5000,10,4.5,IN_STOCK,seagate external hard drive 1tb,portable hard disk,https://www.amazon.in/s?k=1TB+External+Hard+Drive,Portable external hard drive for data storage,https://example.com/img/hdd.jpg,360,Storage Series,Handle carefully,Seagate,1 Hard Drive Box,External storage drive,NULL,NULL,2/15/2024,English,12x8x2 cm,Online Store,Seagate 1TB External HDD,3/16/2026
ELEC016,SSD001,SKU_ELEC_SSD_116,512GB NVMe SSD,Samsung,electronics,UNISEX,STORAGE,SSD,NVME,NULL,Metal,Black,Solid,512GB,7999,5000-10000,15,4.6,IN_STOCK,samsung nvme ssd 512gb,storage ssd drive,https://www.amazon.in/s?k=512GB+NVMe+SSD,High speed NVMe SSD for fast data access,https://example.com/img/ssd.jpg,190,Evo Series,Handle carefully,Samsung,1 SSD Pack,High speed SSD storage,NULL,NULL,2/16/2024,English,8x5x1 cm,Online Store,Samsung 512GB NVMe SSD,3/16/2026
ELEC017,DRONE001,SKU_ELEC_DRONE_117,Camera Drone 4K,DJI,electronics,UNISEX,GADGETS,DRONE,CAMERA,NULL,Plastic,Grey,Solid,Standard,69999,60000-70000,12,4.7,IN_STOCK,dji camera drone 4k aerial,camera drone quadcopter,https://www.amazon.in/s?k=4K+Camera+Drone,Professional aerial drone with 4K camera,https://example.com/img/drone.jpg,140,Air Series,Handle carefully,DJI,1 Drone Kit,4K camera drone,NULL,NULL,2/17/2024,English,25x25x10 cm,Online Store,DJI 4K Camera Drone,3/16/2026
ELEC018,GAME001,SKU_ELEC_CONSOLE_118,PlayStation 5 Console,Sony,electronics,UNISEX,GAMING,CONSOLE,PLAYSTATION,NULL,Plastic,White,Solid,Standard,54999,50000-60000,10,4.9,IN_STOCK,playstation 5 gaming console sony,ps5 gaming console,https://www.amazon.in/s?k=PlayStation+5+Console,Next generation gaming console with powerful graphics,https://example.com/img/ps5.jpg,680,PlayStation Series,Keep ventilated,Sony,1 Console Box,PS5 gaming console,NULL,NULL,2/18/2024,English,40x30x12 cm,Online Store,Sony PlayStation 5,3/16/2026
ELEC019,VR001,SKU_ELEC_VR_119,Virtual Reality Headset,Meta,electronics,UNISEX,GAMING,VR_HEADSET,VIRTUAL,NULL,Plastic,White,Solid,Standard,39999,30000-40000,12,4.6,IN_STOCK,virtual reality headset meta vr,gaming vr headset,https://www.amazon.in/s?k=Virtual+Reality+Headset,Immersive VR headset for gaming and entertainment,https://example.com/img/vr.jpg,150,Quest Series,Handle carefully,Meta,1 VR Headset Box,Virtual reality headset,NULL,NULL,2/19/2024,English,20x15x10 cm,Online Store,Meta VR Headset,3/16/2026
ELEC020,PROJECTOR001,SKU_ELEC_PROJECTOR_120,Full HD Home Projector,BenQ,electronics,UNISEX,HOME_ENTERTAINMENT,PROJECTOR,FULL_HD,NULL,Plastic,White,Solid,Standard,45999,40000-50000,15,4.5,IN_STOCK,full hd home projector benq,projector home theater,https://www.amazon.in/s?k=Full+HD+Home+Projector,Full HD projector for home theater entertainment,https://example.com/img/projector.jpg,170,Home Cinema Series,Clean lens gently,BenQ,1 Projector Box,Home theater projector,NULL,NULL,2/20/2024,English,30x20x10 cm,Online Store,BenQ Full HD Projector,3/16/2026
ELEC021,CABLE001,SKU_ELEC_CABLE_121,USB-C Fast Charging Cable,Anker,electronics,UNISEX,MOBILE_ACCESSORIES,CABLE,USB_C,NULL,Nylon,Black,Solid,1m,799,0-1000,10,4.3,IN_STOCK,usb c fast charging cable anker,type c charging cable,https://www.amazon.in/s?k=USB-C+Fast+Charging+Cable,Durable fast charging USB-C cable,https://example.com/img/cable1.jpg,220,Cable Series,Avoid bending,Anker,1 Charging Cable,Fast charging cable,NULL,NULL,2/21/2024,English,10x5x2 cm,Online Store,Anker USB-C Cable,3/16/2026
ELEC022,HEADPHONE001,SKU_ELEC_HEADPHONE_122,Noise Cancelling Headphones,Sony,electronics,UNISEX,AUDIO,HEADPHONES,NOISE_CANCEL,NULL,Plastic,Black,Solid,Standard,19999,10000-20000,15,4.7,IN_STOCK,sony noise cancelling headphones,wireless anc headphones,https://www.amazon.in/s?k=Noise+Cancelling+Headphones,Premium noise cancelling wireless headphones,https://example.com/img/headphones.jpg,360,WH Series,Charge regularly,Sony,1 Headphone Box,Noise cancelling headphones,NULL,NULL,2/22/2024,English,20x18x8 cm,Online Store,Sony ANC Headphones,3/16/2026
ELEC023,MIC001,SKU_ELEC_MIC_123,USB Podcast Microphone,Blue,electronics,UNISEX,AUDIO,MICROPHONE,PODCAST,NULL,Metal,Black,Solid,Standard,8999,5000-10000,12,4.5,IN_STOCK,usb podcast microphone blue,audio recording mic,https://www.amazon.in/s?k=USB+Podcast+Microphone,Studio quality USB microphone for podcasting,https://example.com/img/mic.jpg,140,Studio Series,Keep dry,Blue,1 Microphone Kit,Podcast microphone,NULL,NULL,2/23/2024,English,15x10x10 cm,Online Store,Blue USB Podcast Mic,3/16/2026
ELEC024,GAMEPAD001,SKU_ELEC_CONTROLLER_124,Wireless Game Controller,Xbox,electronics,UNISEX,GAMING,CONTROLLER,GAMEPAD,NULL,Plastic,White,Solid,Standard,5999,5000-10000,10,4.6,IN_STOCK,wireless xbox game controller,gamepad controller xbox,https://www.amazon.in/s?k=Wireless+Game+Controller,Wireless controller for gaming consoles and PC,https://example.com/img/gamepad.jpg,280,Xbox Series,Charge regularly,Microsoft,1 Controller Box,Gaming controller,NULL,NULL,2/24/2024,English,18x12x6 cm,Online Store,Xbox Wireless Controller,3/16/2026
ELEC025,DASHCAM001,SKU_ELEC_DASHCAM_125,Car Dash Camera 4K,Garmin,electronics,UNISEX,AUTO_ELECTRONICS,DASHCAM,CAR_CAMERA,NULL,Plastic,Black,Solid,Standard,15999,10000-20000,12,4.4,IN_STOCK,car dash camera 4k recording,dashboard camera car,https://www.amazon.in/s?k=Car+Dash+Camera+4K,4K dash cam for vehicle recording,https://example.com/img/dashcam.jpg,110,Drive Series,Install securely,Garmin,1 Dash Cam Kit,Car dashboard camera,NULL,NULL,2/25/2024,English,8x5x4 cm,Online Store,Garmin 4K Dash Cam,3/16/2026
ELEC026,TRIPOD001,SKU_ELEC_TRIPOD_126,Adjustable Camera Tripod,Manfrotto,electronics,UNISEX,CAMERA_ACCESSORIES,TRIPOD,STAND,NULL,Aluminum,Black,Solid,150cm,6999,5000-10000,10,4.5,IN_STOCK,camera tripod stand adjustable,photography tripod stand,https://www.amazon.in/s?k=Adjustable+Camera+Tripod,Professional adjustable tripod for cameras,https://example.com/img/tripod.jpg,170,Photo Gear,Clean after use,Manfrotto,1 Tripod Stand,Camera tripod stand,NULL,NULL,2/26/2024,English,60x10x10 cm,Online Store,Manfrotto Tripod Stand,3/16/2026
ELEC027,FLASH001,SKU_ELEC_FLASH_127,Camera External Flash,Nikon,electronics,UNISEX,CAMERA_ACCESSORIES,FLASH,LIGHT,NULL,Plastic,Black,Solid,Standard,12999,10000-20000,12,4.4,IN_STOCK,camera external flash nikon,speedlight flash camera,https://www.amazon.in/s?k=Camera+External+Flash,External flash for professional photography,https://example.com/img/flash.jpg,130,Speedlight Series,Handle carefully,Nikon,1 Flash Unit,Camera flash light,NULL,NULL,2/27/2024,English,12x8x6 cm,Online Store,Nikon Camera Flash,3/16/2026
ELEC028,SMARTLIGHT001,SKU_ELEC_SMARTBULB_128,Smart LED Bulb WiFi,Philips,electronics,UNISEX,SMART_HOME,LIGHTING,SMART_BULB,NULL,Glass,White,Solid,9W,999,0-1000,15,4.3,IN_STOCK,smart wifi led bulb philips,smart home light bulb,https://www.amazon.in/s?k=WiFi+Smart+LED+Bulb,WiFi enabled smart LED bulb with app control,https://example.com/img/bulb.jpg,260,Hue Series,Install properly,Philips,1 LED Bulb,Smart home lighting,NULL,NULL,2/28/2024,English,10x6x6 cm,Online Store,Philips Smart LED Bulb,3/16/2026
ELEC029,SMARTPLUG001,SKU_ELEC_SMARTPLUG_129,WiFi Smart Plug,TP-Link,electronics,UNISEX,SMART_HOME,SMART_PLUG,AUTOMATION,NULL,Plastic,White,Solid,Standard,1299,1000-2000,12,4.4,IN_STOCK,wifi smart plug tp link,smart home socket,https://www.amazon.in/s?k=WiFi+Smart+Plug,Smart plug to control appliances remotely,https://example.com/img/plug.jpg,210,Kasa Series,Install safely,TP-Link,1 Smart Plug,Smart home plug,NULL,NULL,1/3/2024,English,8x6x4 cm,Online Store,TP-Link Smart Plug,3/16/2026
ELEC030,AIRPURIFIER001,SKU_ELEC_AIRPURIFIER_130,HEPA Air Purifier,Xiaomi,electronics,UNISEX,HOME_APPLIANCES,AIR_PURIFIER,HEPA,NULL,Plastic,White,Solid,Standard,14999,10000-20000,15,4.6,IN_STOCK,hepa air purifier xiaomi air cleaner,air filtration purifier,https://www.amazon.in/s?k=HEPA+Air+Purifier,Smart air purifier with HEPA filter,https://example.com/img/airpurifier.jpg,240,Home Clean Series,Replace filters,Xiaomi,1 Air Purifier Box,Air cleaning device,NULL,NULL,2/3/2024,English,50x25x25 cm,Online Store,Xiaomi Air Purifier,3/16/2026
ELEC031,EBOOK001,SKU_ELEC_KINDLE_131,E-Reader Kindle Paperwhite,Amazon,electronics,UNISEX,GADGETS,E_READER,KINDLE,NULL,Plastic,Black,Solid,6inch,14999,10000-20000,10,4.7,IN_STOCK,kindle paperwhite ebook reader,digital book reader,https://www.amazon.in/s?k=Kindle+Paperwhite,E-ink ebook reader with adjustable light,https://example.com/img/kindle.jpg,500,Kindle Series,Keep dry,Amazon,1 Kindle Device,Ebook reader device,NULL,NULL,3/3/2024,English,17x12x1 cm,Online Store,Kindle Paperwhite,3/16/2026
ELEC032,GRAPHICTAB001,SKU_ELEC_DRAWINGTAB_132,Digital Drawing Tablet,Wacom,electronics,UNISEX,COMPUTER_ACCESSORIES,GRAPHIC_TABLET,DRAWING,NULL,Plastic,Black,Solid,Medium,12999,10000-20000,12,4.6,IN_STOCK,wacom digital drawing tablet,graphic tablet pen display,https://www.amazon.in/s?k=Digital+Drawing+Tablet,Digital drawing tablet for artists and designers,https://example.com/img/tablet2.jpg,180,Creative Series,Handle carefully,Wacom,1 Tablet Kit,Digital drawing tablet,NULL,NULL,4/3/2024,English,30x20x1 cm,Online Store,Wacom Drawing Tablet,3/16/2026
ELEC033,WEBCAM001,SKU_ELEC_WEBCAM_133,Full HD Webcam,Logitech,electronics,UNISEX,COMPUTER_ACCESSORIES,WEBCAM,CAMERA,NULL,Plastic,Black,Solid,1080p,3999,3000-4000,10,4.4,IN_STOCK,full hd webcam logitech,video call webcam,https://www.amazon.in/s?k=Full+HD+Webcam,1080p webcam for streaming and meetings,https://example.com/img/webcam.jpg,260,Stream Series,Clean lens,Logitech,1 Webcam Box,HD webcam camera,NULL,NULL,5/3/2024,English,8x5x4 cm,Online Store,Logitech HD Webcam,3/16/2026
ELEC034,LENS001,SKU_ELEC_LENS_134,Camera Prime Lens 50mm,Canon,electronics,UNISEX,CAMERA_ACCESSORIES,LENS,PRIME,NULL,Metal,Black,Solid,50mm,18999,10000-20000,10,4.7,IN_STOCK,canon 50mm prime lens,camera portrait lens,https://www.amazon.in/s?k=50mm+Camera+Prime+Lens,50mm prime lens ideal for portrait photography,https://example.com/img/lens.jpg,120,Lens Series,Handle carefully,Canon,1 Lens Pack,Camera prime lens,NULL,NULL,6/3/2024,English,10x8x8 cm,Online Store,Canon 50mm Prime Lens,3/16/2026
ELEC035,GIMBAL001,SKU_ELEC_GIMBAL_135,Smartphone Gimbal Stabilizer,DJI,electronics,UNISEX,CAMERA_ACCESSORIES,GIMBAL,STABILIZER,NULL,Plastic,Grey,Solid,Standard,9999,5000-10000,12,4.5,IN_STOCK,smartphone gimbal stabilizer dji,video stabilizer phone,https://www.amazon.in/s?k=Smartphone+Gimbal+Stabilizer,3-axis stabilizer for smartphone videography,https://example.com/img/gimbal.jpg,150,Osmo Series,Charge regularly,DJI,1 Gimbal Kit,Phone stabilizer,NULL,NULL,7/3/2024,English,20x10x5 cm,Online Store,DJI Smartphone Gimbal,3/16/2026
ELEC036,SOUND_BAR001,SKU_ELEC_SOUNDBAR_136,Home Theater Soundbar,Bose,electronics,UNISEX,HOME_ENTERTAINMENT,SOUNDBAR,AUDIO,NULL,Plastic,Black,Solid,Standard,29999,20000-30000,10,4.7,IN_STOCK,bose home theater soundbar,tv sound bar speaker,https://www.amazon.in/s?k=Home+Theater+Soundbar,Premium soundbar for immersive home audio,https://example.com/img/soundbar.jpg,210,Bose Audio Series,Keep dry,Bose,1 Soundbar Box,Home theater soundbar,NULL,NULL,8/3/2024,English,90x8x6 cm,Online Store,Bose Home Soundbar,3/16/2026
ELEC037,DOORBELL001,SKU_ELEC_DOORBELL_137,Smart Video Doorbell,Ring,electronics,UNISEX,SMART_HOME,DOORBELL,VIDEO,NULL,Plastic,Black,Solid,Standard,12999,10000-20000,12,4.5,IN_STOCK,video doorbell smart ring,home security doorbell camera,https://www.amazon.in/s?k=Smart+Video+Doorbell,Smart video doorbell with motion detection,https://example.com/img/doorbell.jpg,170,Security Series,Install properly,Ring,1 Doorbell Kit,Smart video doorbell,NULL,NULL,9/3/2024,English,12x6x4 cm,Online Store,Ring Video Doorbell,3/16/2026
ELEC038,THERMOSTAT001,SKU_ELEC_THERMOSTAT_138,Smart Thermostat,Nest,electronics,UNISEX,SMART_HOME,THERMOSTAT,TEMPERATURE,NULL,Metal,Silver,Solid,Standard,19999,10000-20000,10,4.6,IN_STOCK,smart thermostat nest home automation,temperature smart control,https://www.amazon.in/s?k=Smart+Thermostat,Smart thermostat for automatic temperature control,https://example.com/img/thermostat.jpg,120,Home Control Series,Install properly,Nest,1 Thermostat Kit,Smart temperature control,NULL,NULL,10/3/2024,English,10x10x5 cm,Online Store,Nest Smart Thermostat,3/16/2026
ELEC039,ELECTRIC_KETTLE001,SKU_ELEC_KETTLE_139,Electric Kettle 1.5L,Philips,electronics,UNISEX,KITCHEN_APPLIANCES,KETTLE,ELECTRIC,NULL,Steel,Silver,Solid,1.5L,2999,2000-3000,15,4.4,IN_STOCK,electric kettle philips water boiler,kitchen electric kettle,https://www.amazon.in/s?k=Electric+Kettle+1.5L,Electric kettle for quick boiling water,https://example.com/img/kettle.jpg,230,Kitchen Series,Clean regularly,Philips,1 Kettle Box,Electric water kettle,NULL,NULL,11/3/2024,English,22x20x18 cm,Online Store,Philips Electric Kettle,3/16/2026
ELEC040,BLENDER001,SKU_ELEC_BLENDER_140,High Speed Kitchen Blender,NutriBullet,electronics,UNISEX,KITCHEN_APPLIANCES,BLENDER,MIXER,NULL,Plastic,Grey,Solid,1L,6999,5000-10000,12,4.5,IN_STOCK,kitchen blender smoothie maker,nutribullet blender mixer,https://www.amazon.in/s?k=High+Speed+Kitchen+Blender,High speed blender for smoothies and shakes,https://example.com/img/blender.jpg,210,Kitchen Pro Series,Clean after use,NutriBullet,1 Blender Set,Smoothie blender,NULL,NULL,12/3/2024,English,30x20x20 cm,Online Store,NutriBullet Blender,3/16/2026
ELEC041,SMARTLOCK001,SKU_ELEC_SMARTLOCK_141,WiFi Smart Door Lock,Yale,electronics,UNISEX,SMART_HOME,DOOR_LOCK,SMART_LOCK,NULL,Metal,Black,Solid,Standard,18999,10000-20000,12,4.6,IN_STOCK,wifi smart door lock yale home security,smart digital door lock,https://www.amazon.in/s?k=WiFi+Smart+Door+Lock,Smart door lock with app control and fingerprint access,https://example.com/img/smartlock.jpg,130,Home Security Series,Install professionally,Yale,1 Smart Lock Kit,Smart security lock,NULL,NULL,3/13/2024,English,15x8x5 cm,Online Store,Yale Smart Door Lock,3/16/2026
ELEC042,ACTIONCAM001,SKU_ELEC_ACTIONCAM_142,4K Action Camera,GoPro,electronics,UNISEX,CAMERA,ACTION_CAMERA,SPORTS_CAM,NULL,Plastic,Black,Solid,Standard,32999,30000-40000,10,4.7,IN_STOCK,gopro action camera 4k,sports action cam,https://www.amazon.in/s?k=4K+Action+Camera,Compact 4K action camera for adventure recording,https://example.com/img/actioncam.jpg,260,Hero Series,Handle carefully,GoPro,1 Camera Kit,Action sports camera,NULL,NULL,3/14/2024,English,7x5x4 cm,Online Store,GoPro 4K Action Camera,3/16/2026
ELEC043,PORTABLESSD001,SKU_ELEC_PORTABLESSD_143,1TB Portable SSD,Sandisk,electronics,UNISEX,STORAGE,PORTABLE_SSD,EXTERNAL,NULL,Metal,Grey,Solid,1TB,12999,10000-20000,12,4.6,IN_STOCK,portable ssd sandisk 1tb,external solid state drive,https://www.amazon.in/s?k=1TB+Portable+SSD,Fast portable SSD storage for backups,https://example.com/img/pssd.jpg,240,Extreme Series,Handle carefully,Sandisk,1 SSD Drive,Portable SSD storage,NULL,NULL,3/15/2024,English,10x6x1 cm,Online Store,Sandisk 1TB Portable SSD,3/16/2026
ELEC044,STREAMSTICK001,SKU_ELEC_STREAMSTICK_144,4K Streaming Stick,Roku,electronics,UNISEX,HOME_ENTERTAINMENT,STREAMING_DEVICE,TV_STICK,NULL,Plastic,Black,Solid,Standard,5999,5000-10000,10,4.5,IN_STOCK,4k streaming stick roku,tv streaming device,https://www.amazon.in/s?k=4K+Streaming+Stick,4K streaming stick for smart TV entertainment,https://example.com/img/streamstick.jpg,210,Streaming Series,Keep dry,Roku,1 Streaming Stick,TV streaming device,NULL,NULL,3/16/2024,English,9x3x2 cm,Online Store,Roku 4K Streaming Stick,3/16/2026
ELEC045,SMARTSCALE001,SKU_ELEC_SMARTSCALE_145,Smart Body Weight Scale,Withings,electronics,UNISEX,HEALTH_TECH,SMART_SCALE,FITNESS,NULL,Glass,White,Solid,Standard,7999,5000-10000,12,4.4,IN_STOCK,smart body weight scale fitness,body composition scale,https://www.amazon.in/s?k=Smart+Body+Weight+Scale,Smart scale to track weight and body metrics,https://example.com/img/scale.jpg,150,Health Series,Clean glass surface,Withings,1 Smart Scale Box,Digital body scale,NULL,NULL,3/17/2024,English,30x30x3 cm,Online Store,Withings Smart Scale,3/16/2026
ELEC046,BABYMONITOR001,SKU_ELEC_BABYMONITOR_146,Smart Baby Monitor Camera,Nanit,electronics,UNISEX,SMART_HOME,BABY_MONITOR,CAMERA,NULL,Plastic,White,Solid,Standard,15999,10000-20000,10,4.5,IN_STOCK,smart baby monitor camera,video baby monitor,https://www.amazon.in/s?k=Smart+Baby+Monitor+Camera,Smart baby monitoring camera with night vision,https://example.com/img/babymonitor.jpg,120,Baby Care Series,Install securely,Nanit,1 Monitor Camera,Baby monitoring camera,NULL,NULL,3/18/2024,English,12x8x6 cm,Online Store,Nanit Baby Monitor Camera,3/16/2026
ELEC047,LASERPOINTER001,SKU_ELEC_CLICKER_147,Wireless Presentation Clicker,Kensington,electronics,UNISEX,OFFICE_EQUIPMENT,PRESENTATION_REMOTE,LASER_POINTER,NULL,Plastic,Black,Solid,Standard,2499,2000-3000,8,4.3,IN_STOCK,wireless presentation clicker remote,laser pointer presenter,https://www.amazon.in/s?k=Wireless+Presentation+Clicker,Wireless presenter remote with laser pointer,https://example.com/img/clicker.jpg,110,Office Series,Keep dry,Kensington,1 Presenter Remote,Presentation clicker,NULL,NULL,3/19/2024,English,12x4x3 cm,Online Store,Kensington Presentation Clicker,3/16/2026
ELEC048,DIGITALFRAME001,SKU_ELEC_DIGITALFRAME_148,Smart Digital Photo Frame,Nixplay,electronics,UNISEX,HOME_GADGETS,DIGITAL_FRAME,PHOTO_DISPLAY,NULL,Plastic,Black,Solid,10inch,10999,10000-20000,10,4.5,IN_STOCK,smart digital photo frame wifi,digital photo display frame,https://www.amazon.in/s?k=Smart+Digital+Photo+Frame,WiFi digital frame for displaying photos,https://example.com/img/frame.jpg,130,Home Memory Series,Keep screen clean,Nixplay,1 Digital Frame,Digital photo display,NULL,NULL,3/20/2024,English,26x18x3 cm,Online Store,Nixplay Digital Photo Frame,3/16/2026
ELEC049,GAMINGCHAIR001,SKU_ELEC_GAMINGCHAIR_149,Ergonomic Gaming Chair,Razer,electronics,UNISEX,GAMING,GAMING_CHAIR,ERGONOMIC,NULL,Leather,Green,Solid,Standard,29999,20000-30000,15,4.7,IN_STOCK,ergonomic gaming chair razer,gaming chair computer,https://www.amazon.in/s?k=Ergonomic+Gaming+Chair,Comfortable ergonomic gaming chair for long sessions,https://example.com/img/gamingchair.jpg,160,Gaming Pro Series,Clean leather,Razer,1 Gaming Chair Box,Ergonomic gaming chair,NULL,NULL,3/21/2024,English,120x60x60 cm,Online Store,Razer Gaming Chair,3/16/2026
ELEC050,PORTABLEFAN001,SKU_ELEC_DESKFAN_150,USB Portable Desk Fan,Baseus,electronics,UNISEX,GADGETS,PORTABLE_FAN,USB_FAN,NULL,Plastic,White,Solid,Standard,1499,1000-2000,10,4.2,IN_STOCK,usb portable desk fan cooling fan,mini usb fan desk,https://www.amazon.in/s?k=USB+Portable+Desk+Fan,Compact USB desk fan for personal cooling,https://example.com/img/fan.jpg,140,Portable Gadget Series,Keep clean,Baseus,1 Portable Fan,USB desk fan,NULL,NULL,3/22/2024,English,15x12x8 cm,Online Store,Baseus USB Desk Fan,3/16/2026
JW001,RING001,SKU_JEW_RING_151,Gold Plated Finger Ring,Tanishq,jewelry,Female,JEWELRY,RINGS,FASHION_RING,Regular,Gold,Yellow,Solid,Adjustable,3499,3000-4000,12,4.6,IN_STOCK,gold plated finger ring women,fashion ring jewelry,https://www.amazon.in/s?k=Gold+Plated+Finger+Ring,Elegant gold plated finger ring for women,https://example.com/img/ring1.jpg,210,Elegance Series,Keep away from water,Tanishq,1 Ring Box,Fashion gold ring,NULL,NULL,1/2/2024,English,2x2x2 cm,Online Store,Tanishq Gold Plated Ring,3/16/2026
JW002,NECK001,SKU_JEW_NECKLACE_152,Pearl Necklace Set,Voylla,jewelry,Female,JEWELRY,NECKLACE,PEARL,Regular,Pearl,White,Solid,Standard,2999,2000-3000,15,4.5,IN_STOCK,pearl necklace set jewelry,women pearl necklace,https://www.amazon.in/s?k=Pearl+Necklace+Set,Classic pearl necklace set for festive wear,https://example.com/img/necklace1.jpg,180,Pearl Collection,Store in box,Voylla,1 Necklace Set,Pearl jewelry set,NULL,NULL,2/2/2024,English,10x8x3 cm,Online Store,Voylla Pearl Necklace Set,3/16/2026
JW003,EAR001,SKU_JEW_EARRING_153,Diamond Stud Earrings,CaratLane,jewelry,Female,JEWELRY,EARRINGS,STUD,Regular,Diamond,Silver,Solid,Small,12999,10000-20000,10,4.7,IN_STOCK,diamond stud earrings women,jewelry ear studs,https://www.amazon.in/s?k=Diamond+Stud+Earrings,Elegant diamond stud earrings for daily wear,https://example.com/img/earrings1.jpg,150,Diamond Series,Clean with soft cloth,CaratLane,1 Earrings Box,Diamond ear studs,NULL,NULL,3/2/2024,English,2x2x2 cm,Online Store,CaratLane Diamond Studs,3/16/2026
JW004,BRACE001,SKU_JEW_BRACELET_154,Silver Charm Bracelet,Pandora,jewelry,Female,JEWELRY,BRACELET,CHARM,Regular,Silver,Silver,Solid,Standard,8999,8000-10000,12,4.6,IN_STOCK,silver charm bracelet pandora,women charm bracelet,https://www.amazon.in/s?k=Silver+Charm+Bracelet,Sterling silver bracelet with charm design,https://example.com/img/bracelet1.jpg,130,Charm Series,Store safely,Pandora,1 Bracelet Box,Silver charm bracelet,NULL,NULL,4/2/2024,English,18x2x1 cm,Online Store,Pandora Charm Bracelet,3/16/2026
JW005,ANK001,SKU_JEW_ANKLET_155,Traditional Silver Anklet,Tribe Amrapali,jewelry,Female,JEWELRY,ANKLET,SILVER,Regular,Silver,Silver,Engraved,Standard,2499,2000-3000,10,4.4,IN_STOCK,traditional silver anklet jewelry,anklet payal women,https://www.amazon.in/s?k=Traditional+Silver+Anklet,Silver anklet with traditional design,https://example.com/img/anklet.jpg,110,Ethnic Series,Clean regularly,Amrapali,1 Anklet Pair,Silver anklet payal,NULL,NULL,5/2/2024,English,20x2x1 cm,Online Store,Amrapali Silver Anklet,3/16/2026
JW006,WATCH001,SKU_JEW_WATCH_156,Classic Leather Strap Watch,Fossil,accessories,UNISEX,WATCHES,ANALOG,WRISTWATCH,Regular,Leather,Brown,Solid,Standard,7999,5000-10000,15,4.6,IN_STOCK,fossil leather strap watch analog,classic wristwatch fossil,https://www.amazon.in/s?k=Classic+Leather+Strap+Watch,Elegant analog wristwatch with leather strap,https://example.com/img/watch1.jpg,250,Classic Watch Series,Avoid water,Fossil,1 Watch Box,Leather strap watch,NULL,NULL,6/2/2024,English,10x8x6 cm,Online Store,Fossil Leather Watch,3/16/2026
JW007,SUN001,SKU_JEW_SUNGLASSES_157,UV Protection Sunglasses,RayBan,accessories,UNISEX,EYEWEAR,SUNGLASSES,AVIATOR,Regular,Metal,Gold,Solid,Standard,8999,8000-10000,12,4.7,IN_STOCK,rayban aviator sunglasses eyewear,uv protection sunglasses,https://www.amazon.in/s?k=UV+Protection+Sunglasses,Aviator sunglasses with UV protection,https://example.com/img/sunglasses.jpg,310,Aviator Series,Clean lens gently,RayBan,1 Sunglasses Case,Classic aviator sunglasses,NULL,NULL,7/2/2024,English,15x5x4 cm,Online Store,RayBan Aviator Sunglasses,3/16/2026
JW008,BAG001,SKU_JEW_HANDBAG_158,Leather Handbag,Michael Kors,accessories,Female,BAGS,HANDBAG,FASHION,Regular,Leather,Brown,Solid,Medium,14999,10000-20000,10,4.6,IN_STOCK,michael kors leather handbag women,fashion handbag purse,https://www.amazon.in/s?k=Leather+Handbag,Stylish leather handbag for everyday use,https://example.com/img/handbag.jpg,210,Luxury Bag Series,Keep dry,Michael Kors,1 Handbag,Luxury leather handbag,NULL,NULL,8/2/2024,English,30x25x10 cm,Online Store,Michael Kors Handbag,3/16/2026
